epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
10,0.9243018627166748,"""[tensor(0.9259, device='cuda:0'), tensor(0.9226, device='cuda:0')]""",0.18596713244915009,0.9989414215087891,0.07433878630399704,0.9221667647361755,"""[tensor(0.9221, device='cuda:0'), tensor(0.9222, device='cuda:0')]""",0.18787334859371185,0.9981822967529297,0.09860455244779587
11,0.925751268863678,"""[tensor(0.9273, device='cuda:0'), tensor(0.9241, device='cuda:0')]""",0.1827601194381714,0.99775630235672,0.10080595314502716,0.924045741558075,"""[tensor(0.9254, device='cuda:0'), tensor(0.9226, device='cuda:0')]""",0.18473033607006073,0.9974200129508972,0.13635721802711487
12,0.9266548156738281,"""[tensor(0.9282, device='cuda:0'), tensor(0.9251, device='cuda:0')]""",0.18058820068836212,0.9976714253425598,0.11710024625062943,0.9202236533164978,"""[tensor(0.9190, device='cuda:0'), tensor(0.9214, device='cuda:0')]""",0.19551438093185425,0.9966577887535095,0.14916375279426575
13,0.9280712008476257,"""[tensor(0.9295, device='cuda:0'), tensor(0.9265, device='cuda:0')]""",0.17769403755664825,0.9973710775375366,0.13052795827388763,0.9267263412475586,"""[tensor(0.9277, device='cuda:0'), tensor(0.9257, device='cuda:0')]""",0.18001863360404968,0.9952310919761658,0.1699671596288681
14,0.9291772842407227,"""[tensor(0.9306, device='cuda:0'), tensor(0.9276, device='cuda:0')]""",0.175593763589859,0.9970357418060303,0.14600633084774017,0.9287271499633789,"""[tensor(0.9300, device='cuda:0'), tensor(0.9274, device='cuda:0')]""",0.1768113374710083,0.997722327709198,0.1292196810245514
15,0.9300575256347656,"""[tensor(0.9315, device='cuda:0'), tensor(0.9285, device='cuda:0')]""",0.17345434427261353,0.996939480304718,0.15763500332832336,0.927912712097168,"""[tensor(0.9300, device='cuda:0'), tensor(0.9257, device='cuda:0')]""",0.17771407961845398,0.9970747232437134,0.1726798117160797
16,0.9310680031776428,"""[tensor(0.9325, device='cuda:0'), tensor(0.9295, device='cuda:0')]""",0.17122751474380493,0.9966785311698914,0.18549366295337677,0.9276754856109619,"""[tensor(0.9279, device='cuda:0'), tensor(0.9274, device='cuda:0')]""",0.17885319888591766,0.995857834815979,0.22818335890769958
17,0.9319835901260376,"""[tensor(0.9334, device='cuda:0'), tensor(0.9305, device='cuda:0')]""",0.16915002465248108,0.9962408542633057,0.22134672105312347,0.9310230016708374,"""[tensor(0.9324, device='cuda:0'), tensor(0.9296, device='cuda:0')]""",0.1722506582736969,0.9951764941215515,0.27388158440589905
18,0.9326114058494568,"""[tensor(0.9340, device='cuda:0'), tensor(0.9312, device='cuda:0')]""",0.16791604459285736,0.9956398606300354,0.2511121332645416,0.9315360188484192,"""[tensor(0.9329, device='cuda:0'), tensor(0.9301, device='cuda:0')]""",0.17150263488292694,0.9959587454795837,0.27499744296073914
19,0.9331467747688293,"""[tensor(0.9345, device='cuda:0'), tensor(0.9317, device='cuda:0')]""",0.1662278026342392,0.9951807856559753,0.2865142524242401,0.9323440194129944,"""[tensor(0.9334, device='cuda:0'), tensor(0.9313, device='cuda:0')]""",0.1679767221212387,0.9957770705223083,0.2737020254135132
20,0.933789074420929,"""[tensor(0.9352, device='cuda:0'), tensor(0.9323, device='cuda:0')]""",0.16526654362678528,0.9942748546600342,0.31076034903526306,0.9304394125938416,"""[tensor(0.9308, device='cuda:0'), tensor(0.9301, device='cuda:0')]""",0.17234300076961517,0.9936773180961609,0.32553741335868835
21,0.9344184994697571,"""[tensor(0.9358, device='cuda:0'), tensor(0.9330, device='cuda:0')]""",0.16377438604831696,0.9934643507003784,0.35105958580970764,0.9310358166694641,"""[tensor(0.9337, device='cuda:0'), tensor(0.9281, device='cuda:0')]""",0.1718982309103012,0.9943636059761047,0.3575056493282318
22,0.9347947239875793,"""[tensor(0.9362, device='cuda:0'), tensor(0.9334, device='cuda:0')]""",0.16256284713745117,0.992266058921814,0.3910903036594391,0.9316514730453491,"""[tensor(0.9320, device='cuda:0'), tensor(0.9313, device='cuda:0')]""",0.17176403105258942,0.987836480140686,0.4426880180835724
23,0.9355366826057434,"""[tensor(0.9369, device='cuda:0'), tensor(0.9341, device='cuda:0')]""",0.16138140857219696,0.9921348094940186,0.4226386845111847,0.9334085583686829,"""[tensor(0.9341, device='cuda:0'), tensor(0.9327, device='cuda:0')]""",0.16717012226581573,0.9867841601371765,0.4668582081794739
24,0.9361138343811035,"""[tensor(0.9374, device='cuda:0'), tensor(0.9347, device='cuda:0')]""",0.15985463559627533,0.9909049272537231,0.44403189420700073,0.933979332447052,"""[tensor(0.9354, device='cuda:0'), tensor(0.9324, device='cuda:0')]""",0.16561004519462585,0.9898868203163147,0.47516930103302
25,0.9360318183898926,"""[tensor(0.9373, device='cuda:0'), tensor(0.9347, device='cuda:0')]""",0.1597447395324707,0.9890334606170654,0.49167680740356445,0.9329532384872437,"""[tensor(0.9330, device='cuda:0'), tensor(0.9329, device='cuda:0')]""",0.16980494558811188,0.9825183749198914,0.4919774830341339
26,0.9366033673286438,"""[tensor(0.9379, device='cuda:0'), tensor(0.9352, device='cuda:0')]""",0.1581593006849289,0.9892715811729431,0.5038231611251831,0.9345821142196655,"""[tensor(0.9361, device='cuda:0'), tensor(0.9330, device='cuda:0')]""",0.16516943275928497,0.988107442855835,0.5067142844200134
27,0.9371427893638611,"""[tensor(0.9384, device='cuda:0'), tensor(0.9358, device='cuda:0')]""",0.15754631161689758,0.9875521063804626,0.5388281345367432,0.9347103834152222,"""[tensor(0.9365, device='cuda:0'), tensor(0.9329, device='cuda:0')]""",0.1641814261674881,0.9876382350921631,0.5451467037200928
28,0.9372617602348328,"""[tensor(0.9386, device='cuda:0'), tensor(0.9359, device='cuda:0')]""",0.1571018248796463,0.9866335988044739,0.555450439453125,0.9351143836975098,"""[tensor(0.9359, device='cuda:0'), tensor(0.9343, device='cuda:0')]""",0.1629125028848648,0.9836590886116028,0.5450761914253235
29,0.9378204345703125,"""[tensor(0.9391, device='cuda:0'), tensor(0.9365, device='cuda:0')]""",0.15574292838573456,0.9851014614105225,0.5840341448783875,0.9334149956703186,"""[tensor(0.9336, device='cuda:0'), tensor(0.9332, device='cuda:0')]""",0.16783753037452698,0.9827810525894165,0.5951480269432068
30,0.9382280111312866,"""[tensor(0.9395, device='cuda:0'), tensor(0.9369, device='cuda:0')]""",0.1549382358789444,0.9847765564918518,0.6016435623168945,0.9345051646232605,"""[tensor(0.9358, device='cuda:0'), tensor(0.9331, device='cuda:0')]""",0.16424064338207245,0.9860013127326965,0.6143032908439636
31,0.9386170506477356,"""[tensor(0.9399, device='cuda:0'), tensor(0.9373, device='cuda:0')]""",0.15407611429691315,0.9833300709724426,0.617008626461029,0.9362238645553589,"""[tensor(0.9375, device='cuda:0'), tensor(0.9349, device='cuda:0')]""",0.1603059470653534,0.9805067181587219,0.6425520777702332
32,0.9387818574905396,"""[tensor(0.9400, device='cuda:0'), tensor(0.9375, device='cuda:0')]""",0.1533861756324768,0.9814743399620056,0.6470392942428589,0.9371344447135925,"""[tensor(0.9382, device='cuda:0'), tensor(0.9361, device='cuda:0')]""",0.1583956629037857,0.9790520071983337,0.6366073489189148
33,0.9388606548309326,"""[tensor(0.9401, device='cuda:0'), tensor(0.9376, device='cuda:0')]""",0.15310414135456085,0.9795406460762024,0.6643215417861938,0.9342999458312988,"""[tensor(0.9348, device='cuda:0'), tensor(0.9338, device='cuda:0')]""",0.16497203707695007,0.9780788421630859,0.6712625622749329
34,0.9394603371620178,"""[tensor(0.9407, device='cuda:0'), tensor(0.9382, device='cuda:0')]""",0.15172983705997467,0.9791188836097717,0.677800714969635,0.9367111921310425,"""[tensor(0.9379, device='cuda:0'), tensor(0.9354, device='cuda:0')]""",0.15809322893619537,0.9779200553894043,0.6728593707084656
35,0.9397103190422058,"""[tensor(0.9409, device='cuda:0'), tensor(0.9384, device='cuda:0')]""",0.15142524242401123,0.9786965847015381,0.6941022276878357,0.936884343624115,"""[tensor(0.9380, device='cuda:0'), tensor(0.9357, device='cuda:0')]""",0.15898603200912476,0.9742832183837891,0.7444079518318176
36,0.9404338002204895,"""[tensor(0.9416, device='cuda:0'), tensor(0.9392, device='cuda:0')]""",0.15001831948757172,0.9776174426078796,0.7112751603126526,0.9362109899520874,"""[tensor(0.9375, device='cuda:0'), tensor(0.9348, device='cuda:0')]""",0.15931834280490875,0.9731995463371277,0.7235276103019714
37,0.9406291246414185,"""[tensor(0.9418, device='cuda:0'), tensor(0.9394, device='cuda:0')]""",0.14958803355693817,0.9761680364608765,0.7339336276054382,0.9372627139091492,"""[tensor(0.9380, device='cuda:0'), tensor(0.9365, device='cuda:0')]""",0.15758785605430603,0.9681463241577148,0.7954288721084595
38,0.9406597018241882,"""[tensor(0.9419, device='cuda:0'), tensor(0.9394, device='cuda:0')]""",0.14898177981376648,0.9750070571899414,0.753919243812561,0.9382631182670593,"""[tensor(0.9394, device='cuda:0'), tensor(0.9371, device='cuda:0')]""",0.15585583448410034,0.9725189805030823,0.7536810040473938
39,0.940670907497406,"""[tensor(0.9419, device='cuda:0'), tensor(0.9394, device='cuda:0')]""",0.1490531861782074,0.9739953279495239,0.7619217038154602,0.9371216297149658,"""[tensor(0.9380, device='cuda:0'), tensor(0.9362, device='cuda:0')]""",0.15699119865894318,0.9665982723236084,0.7974361181259155
40,0.9410600066184998,"""[tensor(0.9422, device='cuda:0'), tensor(0.9398, device='cuda:0')]""",0.1478038728237152,0.9723781943321228,0.7801926732063293,0.9374423027038574,"""[tensor(0.9393, device='cuda:0'), tensor(0.9354, device='cuda:0')]""",0.15703105926513672,0.9700636267662048,0.7892404794692993
41,0.9415632486343384,"""[tensor(0.9427, device='cuda:0'), tensor(0.9403, device='cuda:0')]""",0.1470707207918167,0.9711689949035645,0.790027916431427,0.9367625117301941,"""[tensor(0.9377, device='cuda:0'), tensor(0.9358, device='cuda:0')]""",0.1603395789861679,0.9679946899414062,0.7787361741065979
42,0.9414321780204773,"""[tensor(0.9426, device='cuda:0'), tensor(0.9402, device='cuda:0')]""",0.1471279263496399,0.9693861603736877,0.8002820014953613,0.9385260343551636,"""[tensor(0.9397, device='cuda:0'), tensor(0.9373, device='cuda:0')]""",0.15520286560058594,0.9655062556266785,0.8176302909851074
43,0.9416797757148743,"""[tensor(0.9428, device='cuda:0'), tensor(0.9405, device='cuda:0')]""",0.1465619057416916,0.9683045148849487,0.8101003766059875,0.9390519261360168,"""[tensor(0.9399, device='cuda:0'), tensor(0.9381, device='cuda:0')]""",0.15526703000068665,0.9668398499488831,0.8006425499916077
44,0.9420921802520752,"""[tensor(0.9433, device='cuda:0'), tensor(0.9409, device='cuda:0')]""",0.14575833082199097,0.9673122763633728,0.8196261525154114,0.9398919939994812,"""[tensor(0.9413, device='cuda:0'), tensor(0.9384, device='cuda:0')]""",0.15271982550621033,0.9669135808944702,0.8043620586395264
45,0.9422497153282166,"""[tensor(0.9434, device='cuda:0'), tensor(0.9410, device='cuda:0')]""",0.14543190598487854,0.966467022895813,0.8237298727035522,0.9399497509002686,"""[tensor(0.9407, device='cuda:0'), tensor(0.9391, device='cuda:0')]""",0.15300534665584564,0.9638117551803589,0.826653242111206
46,0.9422858953475952,"""[tensor(0.9434, device='cuda:0'), tensor(0.9411, device='cuda:0')]""",0.1453520804643631,0.9655001759529114,0.832352876663208,0.9384170174598694,"""[tensor(0.9394, device='cuda:0'), tensor(0.9374, device='cuda:0')]""",0.1561521738767624,0.9599027037620544,0.8452826738357544
47,0.9426372051239014,"""[tensor(0.9438, device='cuda:0'), tensor(0.9414, device='cuda:0')]""",0.14464817941188812,0.9644489288330078,0.8399421572685242,0.9370639324188232,"""[tensor(0.9392, device='cuda:0'), tensor(0.9347, device='cuda:0')]""",0.15901783108711243,0.9594245553016663,0.8497653007507324
48,0.9428389668464661,"""[tensor(0.9440, device='cuda:0'), tensor(0.9416, device='cuda:0')]""",0.1441342979669571,0.9640038013458252,0.8421318531036377,0.9392571449279785,"""[tensor(0.9406, device='cuda:0'), tensor(0.9378, device='cuda:0')]""",0.15505313873291016,0.9593969583511353,0.8353747725486755
49,0.9431025981903076,"""[tensor(0.9442, device='cuda:0'), tensor(0.9419, device='cuda:0')]""",0.14334960281848907,0.9635232090950012,0.8442122936248779,0.9384170174598694,"""[tensor(0.9397, device='cuda:0'), tensor(0.9370, device='cuda:0')]""",0.15543095767498016,0.9617756605148315,0.8311486840248108
50,0.9433558583259583,"""[tensor(0.9445, device='cuda:0'), tensor(0.9422, device='cuda:0')]""",0.14317438006401062,0.9630979299545288,0.849471926689148,0.9391416907310486,"""[tensor(0.9405, device='cuda:0'), tensor(0.9377, device='cuda:0')]""",0.1543479561805725,0.9588764309883118,0.8467832803726196
51,0.9434973001480103,"""[tensor(0.9446, device='cuda:0'), tensor(0.9423, device='cuda:0')]""",0.14282894134521484,0.9623793959617615,0.8548144102096558,0.9396547079086304,"""[tensor(0.9403, device='cuda:0'), tensor(0.9390, device='cuda:0')]""",0.1537737101316452,0.957970380783081,0.8540555238723755
52,0.9436958432197571,"""[tensor(0.9448, device='cuda:0'), tensor(0.9425, device='cuda:0')]""",0.14201900362968445,0.9622664451599121,0.8564197421073914,0.9399368762969971,"""[tensor(0.9408, device='cuda:0'), tensor(0.9390, device='cuda:0')]""",0.15255671739578247,0.95908522605896,0.8503873348236084
53,0.9437143802642822,"""[tensor(0.9448, device='cuda:0'), tensor(0.9426, device='cuda:0')]""",0.1419011652469635,0.9611741304397583,0.860754132270813,0.9419313073158264,"""[tensor(0.9430, device='cuda:0'), tensor(0.9409, device='cuda:0')]""",0.1491372436285019,0.9562788009643555,0.864867627620697
54,0.9441500306129456,"""[tensor(0.9453, device='cuda:0'), tensor(0.9430, device='cuda:0')]""",0.14139620959758759,0.9612306356430054,0.8616198897361755,0.9403858184814453,"""[tensor(0.9411, device='cuda:0'), tensor(0.9396, device='cuda:0')]""",0.15141665935516357,0.9565806984901428,0.8686127662658691
55,0.9441299438476562,"""[tensor(0.9452, device='cuda:0'), tensor(0.9430, device='cuda:0')]""",0.14110317826271057,0.9612139463424683,0.8634856939315796,0.939629077911377,"""[tensor(0.9400, device='cuda:0'), tensor(0.9393, device='cuda:0')]""",0.15271370112895966,0.9556936025619507,0.854305624961853
56,0.9442216157913208,"""[tensor(0.9453, device='cuda:0'), tensor(0.9431, device='cuda:0')]""",0.14077115058898926,0.9606689810752869,0.8654897212982178,0.9401613473892212,"""[tensor(0.9410, device='cuda:0'), tensor(0.9393, device='cuda:0')]""",0.1526826024055481,0.9565436244010925,0.8764492869377136
57,0.9444844722747803,"""[tensor(0.9456, device='cuda:0'), tensor(0.9433, device='cuda:0')]""",0.1403304785490036,0.9609488248825073,0.8661504983901978,0.9405076503753662,"""[tensor(0.9413, device='cuda:0'), tensor(0.9397, device='cuda:0')]""",0.15059120953083038,0.9583072662353516,0.8636171221733093
58,0.9447031021118164,"""[tensor(0.9458, device='cuda:0'), tensor(0.9436, device='cuda:0')]""",0.14005526900291443,0.960460364818573,0.8697581887245178,0.9391353130340576,"""[tensor(0.9400, device='cuda:0'), tensor(0.9382, device='cuda:0')]""",0.15352694690227509,0.9530078768730164,0.8838497996330261
59,0.9447489380836487,"""[tensor(0.9458, device='cuda:0'), tensor(0.9436, device='cuda:0')]""",0.1396714597940445,0.959832489490509,0.8710266947746277,0.9404820203781128,"""[tensor(0.9420, device='cuda:0'), tensor(0.9389, device='cuda:0')]""",0.15141230821609497,0.9555178880691528,0.8741919994354248
60,0.9448220729827881,"""[tensor(0.9459, device='cuda:0'), tensor(0.9437, device='cuda:0')]""",0.13931190967559814,0.9596489667892456,0.8731706142425537,0.9416876435279846,"""[tensor(0.9430, device='cuda:0'), tensor(0.9403, device='cuda:0')]""",0.15023595094680786,0.9604054093360901,0.8550623059272766
61,0.9451420307159424,"""[tensor(0.9462, device='cuda:0'), tensor(0.9440, device='cuda:0')]""",0.13906167447566986,0.9596618413925171,0.8736907243728638,0.9411361217498779,"""[tensor(0.9425, device='cuda:0'), tensor(0.9398, device='cuda:0')]""",0.15037648379802704,0.9584621787071228,0.8666824698448181
62,0.9451838135719299,"""[tensor(0.9463, device='cuda:0'), tensor(0.9441, device='cuda:0')]""",0.1388120800256729,0.9592268466949463,0.8762887716293335,0.9415080547332764,"""[tensor(0.9422, device='cuda:0'), tensor(0.9408, device='cuda:0')]""",0.149052232503891,0.9560493230819702,0.8740957975387573
63,0.9452288150787354,"""[tensor(0.9463, device='cuda:0'), tensor(0.9441, device='cuda:0')]""",0.13867546617984772,0.9592251181602478,0.8775548934936523,0.9405589699745178,"""[tensor(0.9414, device='cuda:0'), tensor(0.9397, device='cuda:0')]""",0.15190556645393372,0.9547944068908691,0.8787835836410522
64,0.9454305768013,"""[tensor(0.9465, device='cuda:0'), tensor(0.9443, device='cuda:0')]""",0.13785427808761597,0.9599204659461975,0.8759648203849792,0.9410527348518372,"""[tensor(0.9422, device='cuda:0'), tensor(0.9398, device='cuda:0')]""",0.15033875405788422,0.954746425151825,0.8794313073158264
65,0.9454900622367859,"""[tensor(0.9466, device='cuda:0'), tensor(0.9444, device='cuda:0')]""",0.13774172961711884,0.9594283103942871,0.8769471645355225,0.9415850043296814,"""[tensor(0.9427, device='cuda:0'), tensor(0.9404, device='cuda:0')]""",0.14956018328666687,0.9563493132591248,0.8815026879310608
66,0.9455447793006897,"""[tensor(0.9466, device='cuda:0'), tensor(0.9444, device='cuda:0')]""",0.13771532475948334,0.9592435359954834,0.877893328666687,0.9417902231216431,"""[tensor(0.9428, device='cuda:0'), tensor(0.9408, device='cuda:0')]""",0.1478806585073471,0.954209566116333,0.8819964528083801
67,0.9457931518554688,"""[tensor(0.9469, device='cuda:0'), tensor(0.9447, device='cuda:0')]""",0.13728657364845276,0.9592736959457397,0.88053959608078,0.939782977104187,"""[tensor(0.9404, device='cuda:0'), tensor(0.9391, device='cuda:0')]""",0.15157993137836456,0.9554395079612732,0.8731338381767273
68,0.9458485841751099,"""[tensor(0.9469, device='cuda:0'), tensor(0.9447, device='cuda:0')]""",0.13696636259555817,0.9591373801231384,0.8794206380844116,0.9413990378379822,"""[tensor(0.9427, device='cuda:0'), tensor(0.9400, device='cuda:0')]""",0.15041300654411316,0.9523473978042603,0.8925264477729797
69,0.9460744857788086,"""[tensor(0.9471, device='cuda:0'), tensor(0.9450, device='cuda:0')]""",0.1365717053413391,0.9593653678894043,0.8819463849067688,0.9409309029579163,"""[tensor(0.9415, device='cuda:0'), tensor(0.9404, device='cuda:0')]""",0.15215949714183807,0.9552561640739441,0.8702095746994019
70,0.9462007284164429,"""[tensor(0.9473, device='cuda:0'), tensor(0.9451, device='cuda:0')]""",0.13630525767803192,0.9588026404380798,0.8817373514175415,0.9423032402992249,"""[tensor(0.9435, device='cuda:0'), tensor(0.9410, device='cuda:0')]""",0.14744389057159424,0.953701376914978,0.8895508646965027
71,0.9460198283195496,"""[tensor(0.9471, device='cuda:0'), tensor(0.9449, device='cuda:0')]""",0.13623428344726562,0.9587661623954773,0.8818394541740417,0.9419761896133423,"""[tensor(0.9431, device='cuda:0'), tensor(0.9408, device='cuda:0')]""",0.14957408607006073,0.9580909013748169,0.8774368762969971
72,0.9462328553199768,"""[tensor(0.9473, device='cuda:0'), tensor(0.9451, device='cuda:0')]""",0.13581547141075134,0.9590571522712708,0.881917417049408,0.9425148963928223,"""[tensor(0.9434, device='cuda:0'), tensor(0.9416, device='cuda:0')]""",0.14792267978191376,0.9592393040657043,0.8707931637763977
73,0.9462794661521912,"""[tensor(0.9473, device='cuda:0'), tensor(0.9452, device='cuda:0')]""",0.13570243120193481,0.9589300751686096,0.8831071257591248,0.9413862228393555,"""[tensor(0.9426, device='cuda:0'), tensor(0.9401, device='cuda:0')]""",0.14982205629348755,0.9493398070335388,0.9009401202201843
74,0.9465616345405579,"""[tensor(0.9476, device='cuda:0'), tensor(0.9455, device='cuda:0')]""",0.13544708490371704,0.958364725112915,0.885627269744873,0.942874014377594,"""[tensor(0.9436, device='cuda:0'), tensor(0.9421, device='cuda:0')]""",0.14744871854782104,0.9566173553466797,0.8785719871520996
75,0.9465656876564026,"""[tensor(0.9476, device='cuda:0'), tensor(0.9455, device='cuda:0')]""",0.13519299030303955,0.9585052132606506,0.8841883540153503,0.9419761896133423,"""[tensor(0.9431, device='cuda:0'), tensor(0.9409, device='cuda:0')]""",0.14809013903141022,0.9592272043228149,0.8619241118431091
76,0.9468333721160889,"""[tensor(0.9479, device='cuda:0'), tensor(0.9457, device='cuda:0')]""",0.13480480015277863,0.9583855867385864,0.885461688041687,0.9398791790008545,"""[tensor(0.9401, device='cuda:0'), tensor(0.9396, device='cuda:0')]""",0.15292108058929443,0.950093150138855,0.8897496461868286
77,0.9467505216598511,"""[tensor(0.9478, device='cuda:0'), tensor(0.9457, device='cuda:0')]""",0.1346817910671234,0.9580795168876648,0.8866152167320251,0.9427521824836731,"""[tensor(0.9436, device='cuda:0'), tensor(0.9419, device='cuda:0')]""",0.14693637192249298,0.9547861814498901,0.8890442252159119
78,0.9467730522155762,"""[tensor(0.9478, device='cuda:0'), tensor(0.9457, device='cuda:0')]""",0.13464470207691193,0.9578911662101746,0.8864439725875854,0.9429894089698792,"""[tensor(0.9437, device='cuda:0'), tensor(0.9422, device='cuda:0')]""",0.14723452925682068,0.9560428857803345,0.8767507076263428
79,0.946860671043396,"""[tensor(0.9479, device='cuda:0'), tensor(0.9458, device='cuda:0')]""",0.13455475866794586,0.9582306146621704,0.8883957862854004,0.9427329301834106,"""[tensor(0.9433, device='cuda:0'), tensor(0.9421, device='cuda:0')]""",0.1477237343788147,0.9535347819328308,0.885286271572113
80,0.9470086097717285,"""[tensor(0.9481, device='cuda:0'), tensor(0.9459, device='cuda:0')]""",0.13413119316101074,0.9583640098571777,0.8869994282722473,0.9432715773582458,"""[tensor(0.9444, device='cuda:0'), tensor(0.9421, device='cuda:0')]""",0.14571048319339752,0.949273407459259,0.8981376886367798
81,0.9472618103027344,"""[tensor(0.9483, device='cuda:0'), tensor(0.9462, device='cuda:0')]""",0.13375699520111084,0.9581865072250366,0.8875284194946289,0.9433677792549133,"""[tensor(0.9446, device='cuda:0'), tensor(0.9421, device='cuda:0')]""",0.14621669054031372,0.9545533061027527,0.8889865279197693
82,0.9474716186523438,"""[tensor(0.9485, device='cuda:0'), tensor(0.9464, device='cuda:0')]""",0.13335266709327698,0.959408164024353,0.8865444660186768,0.9430663585662842,"""[tensor(0.9440, device='cuda:0'), tensor(0.9421, device='cuda:0')]""",0.14572547376155853,0.953723132610321,0.8888005614280701
83,0.9474716186523438,"""[tensor(0.9485, device='cuda:0'), tensor(0.9464, device='cuda:0')]""",0.13321909308433533,0.9587404727935791,0.8876915574073792,0.942681610584259,"""[tensor(0.9437, device='cuda:0'), tensor(0.9416, device='cuda:0')]""",0.14778412878513336,0.9549208879470825,0.8838112950325012
84,0.9474201798439026,"""[tensor(0.9485, device='cuda:0'), tensor(0.9463, device='cuda:0')]""",0.13293813169002533,0.9586968421936035,0.8875541090965271,0.942258358001709,"""[tensor(0.9434, device='cuda:0'), tensor(0.9411, device='cuda:0')]""",0.1482793539762497,0.9561247229576111,0.8850297331809998
85,0.9476380348205566,"""[tensor(0.9487, device='cuda:0'), tensor(0.9466, device='cuda:0')]""",0.132837176322937,0.9583086967468262,0.8898732662200928,0.9415978193283081,"""[tensor(0.9425, device='cuda:0'), tensor(0.9407, device='cuda:0')]""",0.1497892439365387,0.9504081010818481,0.9006130695343018
86,0.9473494291305542,"""[tensor(0.9484, device='cuda:0'), tensor(0.9463, device='cuda:0')]""",0.1328546404838562,0.958158552646637,0.8891915678977966,0.9433677792549133,"""[tensor(0.9443, device='cuda:0'), tensor(0.9424, device='cuda:0')]""",0.1455843597650528,0.9549188613891602,0.8915131688117981
87,0.9475584030151367,"""[tensor(0.9486, device='cuda:0'), tensor(0.9465, device='cuda:0')]""",0.13271589577198029,0.9583597183227539,0.888790488243103,0.943149745464325,"""[tensor(0.9442, device='cuda:0'), tensor(0.9421, device='cuda:0')]""",0.14601726830005646,0.9531986713409424,0.8881528377532959
88,0.9478687047958374,"""[tensor(0.9489, device='cuda:0'), tensor(0.9468, device='cuda:0')]""",0.13208802044391632,0.9582307934761047,0.8892293572425842,0.9428547620773315,"""[tensor(0.9436, device='cuda:0'), tensor(0.9421, device='cuda:0')]""",0.14604884386062622,0.9540159106254578,0.8854209184646606
